ID,Unit Name,Tier,Type,Type2,Race,Chassis,ThreatSpd,ThreatRange,ThreatDam,ThreatHP,ThreatTotal,tSurfDPS,tSubDPS,tAirDPS,totDPS,maxRange,Vision,Shield,Health,Mass,Energy,BuildTime,Speed,Warnings
UEB3106,Advanced Mass Storage,3,Type,Type2,UEF,Chassis,0,0,0,36.923076923077,36.923076923077,0,0,0,0,0,0,0,9600,1800,13500,1800,0,
UEB3201,SA2 - 2000,2,Type,Type2,UEF,Chassis,0,0,0,0.19230769230769,0.19230769230769,0,0,0,0,0,36,0,50,180,3600,180,0,
UEB3202,Improved Sonar System,2,Type,Type2,UEF,Chassis,0,0,0,5.3846153846154,5.3846153846154,0,0,0,0,0,30,0,1400,120,3600,120,0,
UEB3304,Nailer,3,Type,Type2,UEF,Chassis,0,0,0,19.038461538462,19.038461538462,0,0,288,288,50,36,0,4950,1100,10600,1100,0,
UEB4201,Buzzkill,2,Type,Type2,UEF,Chassis,0,0,0,3.8461538461538,3.8461538461538,0,0,0,11.111111111111,30,28,0,1000,280,3200,280,0,
UEB4202,SD - Pulse,2,Type,Type2,UEF,Chassis,0,0,0,1.4423076923077,1.4423076923077,0,0,0,0,0,0,0,375,810,6000,810,0,
UEB4203,Scattershield,2,Type,Type2,UEF,Chassis,0,0,0,0.86538461538462,0.86538461538462,0,0,0,0,0,0,0,225,360,5400,360,0,
UEB4301,HSD Pulse,3,Type,Type2,UEF,Chassis,0,0,0,2.8846153846154,2.8846153846154,0,0,0,0,0,0,0,750,2087,22000,2087,0,
UEB4302,Nuke Eliminator,3,Type,Type2,UEF,Chassis,0,0,0,14.615384615385,14.615384615385,0,0,60.240963855422,77.888022678951,100,10,0,3800,7500,105000,7500,0,
UEB5101,Calcicrete,1,Type,Type2,UEF,Chassis,0,0,0,15.384615384615,15.384615384615,0,0,0,0,0,0,0,4000,2,10,2,0,
UEB5102,UEF Transport Beacon,0,Type,Type2,UEF,Chassis,0,0,0,0.038461538461538,0.038461538461538,0,0,0,0,0,0,0,10,5,50,5,0,
UEB5103,UEF Quantum Gate Beacon,3,Type,Type2,UEF,Chassis,0,0,0,0.038461538461538,0.038461538461538,0,0,0,0,0,0,0,10,5,50,5,0,
UEB5202,Refuel & Repair,2,Type,Type2,UEF,Chassis,0,0,0,3.6538461538462,3.6538461538462,0,0,0,0,0,0,0,950,175,2100,175,0,
UEB5204,Concrete,1,Type,Type2,UEF,Chassis,0,0,0,0.0038461538461538,0.0038461538461538,0,0,0,0,0,0,0,1,0,0,0,0,
UEC0001,UEF Civilian Truck,1,Type,Type2,UEF,Chassis,0,0,0,1.0153846153846,1.0153846153846,0,0,0,0,0,18,0,264,158,0,158,2.5,
UEC1101,UEF Residential Building,0,Type,Type2,UEF,Chassis,0,0,0,6.5384615384615,6.5384615384615,0,0,0,0,0,0,0,1700,200,0,200,0,
UEC1201,UEF Science Lab,0,Type,Type2,UEF,Chassis,0,0,0,5.1923076923077,5.1923076923077,0,0,0,0,0,0,0,1350,5,50,5,0,
UEC1301,UEF Administrative Building,0,Type,Type2,UEF,Chassis,0,0,0,5.3846153846154,5.3846153846154,0,0,0,0,0,0,0,1400,5,50,5,0,
UEC1401,UEF Agricultural Center,0,Type,Type2,UEF,Chassis,0,0,0,7.6923076923077,7.6923076923077,0,0,0,0,0,0,0,2000,100,0,100,0,
UEC1501,UEF Manufacturing Facility,0,Type,Type2,UEF,Chassis,0,0,0,6.3461538461538,6.3461538461538,0,0,0,0,0,0,0,1650,5,50,5,0,
UEC1901,UEF Black Sun,0,Type,Type2,UEF,Chassis,0,0,0,192.30769230769,192.30769230769,0,0,0,0,0,0,0,50000,5,18200,5,0,
UEC1902,UEF Black Sun Control Center,0,Type,Type2,UEF,Chassis,0,0,0,73.076923076923,73.076923076923,0,0,0,0,0,0,0,19000,5,7000,5,0,
UEC1903,UEF Black Sun Support,0,Type,Type2,UEF,Chassis,0,0,0,3.8461538461538,3.8461538461538,0,0,0,0,0,0,0,1000,5,50,5,0,
UEC1904,UEF Black Sun Tower,0,Type,Type2,UEF,Chassis,0,0,0,3.8461538461538,3.8461538461538,0,0,0,0,0,0,0,1000,5,50,5,0,
UEC1905,UEF Black Sun Crane,0,Type,Type2,UEF,Chassis,0,0,0,3.8461538461538,3.8461538461538,0,0,0,0,0,0,0,1000,5,50,5,0,
UEC1906,UEF Black Sun Crane,0,Type,Type2,UEF,Chassis,0,0,0,3.8461538461538,3.8461538461538,0,0,0,0,0,0,0,1000,5,50,5,0,
UEC1907,UEF Black Sun Building,0,Type,Type2,UEF,Chassis,0,0,0,3.8461538461538,3.8461538461538,0,0,0,0,0,0,0,1000,5,50,5,0,
UEL0001,Armored Command Unit,0,Type,Type2,UEF,Chassis,0,639.00295724624,251.81818181818,46.153846153846,936.97498521827,5036.3636363636,0,0,5036.3636363636,256,26,0,12000,18000,5000000,18000,1.7,
UEL0101,Snoop,1,Type,Type2,UEF,Chassis,0.11510309082593,0,0.15,0.13461538461538,0.39971847544132,3,0,0,3,18,28,0,35,8,40,8,4.5,
UEL0103,Lobo,1,Type,Type2,UEF,Chassis,0,0.81732936391961,1.5,0.46153846153846,2.7788678254581,30,0,0,30,36,18,0,120,40,480,40,2.8,
UEL0104,Archer,1,Type,Type2,UEF,Chassis,0,0,0,0.84615384615385,0.84615384615385,0,0,25.714285714286,25.714285714286,34,20,0,220,28,140,28,3,MuzzleSalvoSize_Overridden,
UEL0105,T1 Engineer,1,Type,Type2,UEF,Chassis,0,0,0,0.57692307692308,0.57692307692308,0,0,0,0,0,18,0,150,65,300,65,1.7,
UEL0106,Mech Marine,1,Type,Type2,UEF,Chassis,0.46139893763694,0,0.83333333333333,0.32692307692308,1.6216553478934,16.666666666667,0,0,16.666666666667,18,18,0,85,25,120,25,4,
UEL0111,Flapjack,2,Type,Type2,UEF,Chassis,0,7.4302669447238,3,3.1730769230769,13.603343867801,60,0,0,60,75,21,0,825,200,1600,200,3,
UEL0201,Striker,1,Type,Type2,UEF,Chassis,0.17490398068671,0,1.2,1.0769230769231,2.4518270576098,24,0,0,24,20,18,0,280,70,280,70,3.3,
UEL0202,Pillar,2,Type,Type2,UEF,Chassis,0,0,2.6923076923077,4.8076923076923,7.5,53.846153846154,0,0,53.846153846154,24,22,0,1250,275,1375,275,2.8,MuzzleSalvoSize_Overridden,
UEL0203,Riptide,2,Type,Type2,UEF,Chassis,0.34024430717714,0,4.6666666666667,4.3269230769231,9.3338340507669,93.333333333333,0,0,93.333333333333,21,21,0,1125,315,3000,315,3.2,MuzzleSalvoSize_Overridden,
UEL0205,Sky Boxer,2,Type,Type2,UEF,Chassis,0,0,0,4.2307692307692,4.2307692307692,0,0,144,144,40,24,0,1100,200,800,200,2.8,
UEL0208,T2 Engineer,2,Type,Type2,UEF,Chassis,0,0,0,2.8076923076923,2.8076923076923,0,0,0,0,0,20,0,730,240,1450,240,2.1,
UEL0301,Support Armored Command Unit,3,Type,Type2,UEF,Chassis,0,1.2383778241206,5,134.61538461538,140.85376243951,100,0,100,100,30,33,0,35000,9600,114000,9600,2.4,
UEL0303,Titan,3,Type,Type2,UEF,Chassis,4.5246415026555,0,10,5,19.524641502655,200,0,0,200,25,28,0,1300,475,8000,475,3.8,
UEL0304,Demolisher,3,Type,Type2,UEF,Chassis,0,17.337289537689,5.2238805970149,3.6538461538462,26.21501628855,104.4776119403,0,0,104.4776119403,92,28,0,950,500,8900,500,2.8,
UEL0307,Parashield,2,Type,Type2,UEF,Chassis,0,0,0,0.5,0.5,0,0,0,0,0,21,0,130,202,1800,202,3,
UEL0308,Veloshield,3,Type,Type2,UEF,Chassis,0,0,0,1.4615384615385,1.4615384615385,0,0,0,0,0,21,0,380,718,5000,718,3.4,
UEL0309,T3 Engineer,3,Type,Type2,UEF,Chassis,0,0,0,5.7692307692308,5.7692307692308,0,0,0,0,0,28,0,1500,625,4400,625,2.6,
UEL0401,Fatboy,4,Type,Type2,UEF,Chassis,0,390.99715833569,136.66666666667,86.538461538462,614.20228654081,2733.3333333333,176,320,3229.3333333333,88,35,0,22500,25550,600000,25550,2.4,MuzzleSalvoSize_Overridden,MuzzleSalvoSize_Overridden,
UEM0006,Calcicrete 2.0,2,Type,Type2,UEF,Chassis,0,0,0,23.076923076923,23.076923076923,0,0,0,0,0,0,0,6000,20,100,20,0,
UES0103,Thunderhead Class,1,Type,Type2,UEF,Chassis,1.7994558567841,1.7708802884925,3.25,8.0769230769231,14.8972592222,65,0,72,137,44,32,0,2100,400,3500,400,4,MuzzleSalvoSize_Overridden,
UES0201,Valiant Class,2,Type,Type2,UEF,Chassis,6.644144701972,19.318694056282,12,31.153846153846,69.1166849121,240,89.538461538462,60,389.53846153846,60,32,0,8100,2250,15000,2250,4,
UES0202,Governor Class,2,Type,Type2,UEF,Chassis,4.4294298013147,21.795449704523,8,13.846153846154,48.071033351992,160,0,320,491.11111111111,95,36,0,3600,1200,13000,1200,4,
UES0203,Tigershark,1,Type,Type2,UEF,Chassis,0.69209840645542,0.30959445603016,1.25,2.2692307692308,4.5209236317163,25,66,0,91,32,24,0,590,390,3600,390,4,
UES0302,Summit Class,3,Type,Type2,UEF,Chassis,4.0426670081451,103.04429294706,27.736363636364,169.23076923077,304.05409282233,554.72727272727,2,265.71428571429,833.55266955267,100,36,0,44000,9000,54000,9000,3.3,
UES0304,Ace,3,Type,Type2,UEF,Chassis,9.966217052958,191.70088717387,18,15.384615384615,235.05171961145,360,0,0,360,1536,36,0,4000,10000,400000,10000,4,
UES0305,Mobile Sonar Platform,3,Type,Type2,UEF,Chassis,0,0,0,7.6923076923077,7.6923076923077,0,75,0,75,48,32,0,2000,400,12000,400,4,
UES0401,Atlantis,4,Type,Type2,UEF,Chassis,0,0,0,146.15384615385,146.15384615385,0,533.33333333333,695.65217391304,1228.9855072464,65,42,0,38000,30000,385000,30000,4,
URA0001,Build Bot,1,Type,Type2,Cybran,Chassis,0,0,0,0.11538461538462,0.11538461538462,0,0,0,0,0,0,0,30,0,0,0,20.5,
URA0101,Peeker,1,Type,Type2,Cybran,Chassis,0,0,0,0.29230769230769,0.29230769230769,0,0,0,0,0,42,0,76,30,1950,30,10,
URA0102,Prowler,1,Type,Type2,Cybran,Chassis,0,0.69349158150755,2.8,1.2115384615385,4.705030043046,56,0,56,56,30,32,0,315,50,3500,50,0.5,
URA0103,Zeus,1,Type,Type2,Cybran,Chassis,0,4.4581601668343,6,1.0961538461538,11.554314012988,120,0,0,120,40,32,0,285,75,4250,75,0.5,
URA0104,Dragon Fly,2,Type,Type2,Cybran,Chassis,0,0.14860533889448,1.5,8.6538461538462,10.302451492741,30,0,60,90,30,32,0,2250,340,12100,340,0.5,
URA0107,Skyhook,1,Type,Type2,Cybran,Chassis,0,0,0,2.1538461538462,2.1538461538462,0,0,0,0,0,32,0,560,84,3780,84,0.5,
URA0203,Sky Spider,2,Type,Type2,Cybran,Chassis,0,0,4,5.7692307692308,9.7692307692308,80,0,0,80,24,26,0,1500,355,14000,355,0.5,
URA0204,Cormorant,2,Type,Type2,Cybran,Chassis,0,0,0,4.6153846153846,4.6153846153846,0,100,0,100,26,30,0,1200,240,9500,240,0.5,
URA0302,Spook,3,Type,Type2,Cybran,Chassis,0,0,0,4.5769230769231,4.5769230769231,0,0,0,0,0,60,0,1190,195,7500,195,10,
URA0303,Gemini,3,Type,Type2,Cybran,Chassis,0,23.241875003096,20.4,8.0769230769231,51.718798080019,408,0,408,408,48,32,0,2100,660,48000,660,0.5,
URA0304,Revenant,3,Type,Type2,Cybran,Chassis,0,89.098807689831,30.3,14.615384615385,134.01419230522,606,0,56,606,90,32,0,3800,2000,90000,2000,0.5,
URA0401,Soul Ripper,4,Type,Type2,Cybran,Chassis,190.87597111634,115.41681320804,114.5,205.76923076923,626.56201509361,2290,0,800,2290,53,42,0,53500,38500,702500,38500,9.5,
URB0101,Basic Land Factory,1,Type,Type2,Cybran,Chassis,0,0,0,8.4615384615385,8.4615384615385,0,0,0,0,0,10,0,2200,240,2100,240,0,
URB0102,Basic Air Factory,1,Type,Type2,Cybran,Chassis,0,0,0,8.4615384615385,8.4615384615385,0,0,0,0,0,10,0,2200,210,2400,210,0,
URB0103,Basic Naval Factory,1,Type,Type2,Cybran,Chassis,0,0,0,18.461538461538,18.461538461538,0,0,0,0,0,10,0,4800,300,1500,300,0,
URB0201,Improved Land Factory,2,Type,Type2,Cybran,Chassis,0,0,0,22.307692307692,22.307692307692,0,0,0,0,0,10,0,5800,1100,12100,1100,0,
URB0202,Improved Air Factory,2,Type,Type2,Cybran,Chassis,0,0,0,22.307692307692,22.307692307692,0,0,0,0,0,10,0,5800,819,15210,819,0,
URB0203,Improved Naval Factory,2,Type,Type2,Cybran,Chassis,0,0,0,50,50,0,0,0,0,0,10,0,13000,1521,9360,1521,0,
URB0301,Advanced Land Factory,3,Type,Type2,Cybran,Chassis,0,0,0,65.384615384615,65.384615384615,0,0,0,0,0,10,0,17000,4725,42525,4725,0,
URB0302,Advanced Air Factory,3,Type,Type2,Cybran,Chassis,0,0,0,65.384615384615,65.384615384615,0,0,0,0,0,10,0,17000,4575,90500,4575,0,
URB0303,Advanced Naval Factory,3,Type,Type2,Cybran,Chassis,0,0,0,115.38461538462,115.38461538462,0,3.0769230769231,0,3.0769230769231,25,15,0,30000,8000,35100,8000,0,
URB0304,Quantum Gateway,3,Type,Type2,Cybran,Chassis,0,0,0,48.076923076923,48.076923076923,0,0,0,0,0,10,0,12500,10000,100000,10000,0,
URB1101,Basic Power Generator,1,Type,Type2,Cybran,Chassis,0,0,0,2.3076923076923,2.3076923076923,0,0,0,0,0,0,0,600,90,800,90,0,
URB1102,Basic Hydrocarbon Power Plant,1,Type,Type2,Cybran,Chassis,0,0,0,6.1538461538462,6.1538461538462,0,0,0,0,0,0,0,1600,270,1800,270,0,
URB1103,Basic Mass Extractor,1,Type,Type2,Cybran,Chassis,0,0,0,2.3076923076923,2.3076923076923,0,0,0,0,0,0,0,600,36,360,36,0,
URB1104,Mass Fabricator,2,Type,Type2,Cybran,Chassis,0,0,0,1.3846153846154,1.3846153846154,0,0,0,0,0,0,0,360,100,4000,100,0,
URB1105,Basic Energy Storage,1,Type,Type2,Cybran,Chassis,0,0,0,1.9230769230769,1.9230769230769,0,0,0,0,0,0,0,500,250,1200,250,0,
URB1106,Basic Mass Storage,1,Type,Type2,Cybran,Chassis,0,0,0,6.1538461538462,6.1538461538462,0,0,0,0,0,0,0,1600,200,1500,200,0,
URB1201,Improved Power Generator,2,Type,Type2,Cybran,Chassis,0,0,0,9.2307692307692,9.2307692307692,0,0,0,0,0,0,0,2400,2250,22500,2250,0,
URB1202,Improved Mass Extractor,2,Type,Type2,Cybran,Chassis,0,0,0,11.538461538462,11.538461538462,0,0,0,0,0,0,0,3000,900,5400,900,0,
URB1301,Advanced Power Generator,3,Type,Type2,Cybran,Chassis,0,0,0,36.538461538462,36.538461538462,0,0,0,0,0,0,0,9500,11250,112500,11250,0,
URB1302,Advanced Mass Extractor,3,Type,Type2,Cybran,Chassis,0,0,0,34.615384615385,34.615384615385,0,0,0,0,0,0,0,9000,4600,31625,4600,0,
URB1303,Advanced Mass Fabricator,3,Type,Type2,Cybran,Chassis,0,0,0,23.076923076923,23.076923076923,0,0,0,0,0,0,0,6000,6050,90000,6050,0,
URB2101,Auto Gun,1,Type,Type2,Cybran,Chassis,0,0.41279260804021,8.3333333333333,5,13.746125941374,166.66666666667,0,0,166.66666666667,26,26,0,1300,250,2000,250,0,
URB2104,Tracer,1,Type,Type2,Cybran,Chassis,0,0,0,5.3846153846154,5.3846153846154,0,0,168,168,44,29,0,1400,200,2000,200,0,
URB2105,Improved Energy Storage,2,Type,Type2,Cybran,Chassis,0,0,0,5.7692307692308,5.7692307692308,0,0,0,0,0,0,0,1500,1000,4800,1000,0,
URB2106,Improved Mass Storage,2,Type,Type2,Cybran,Chassis,0,0,0,18.461538461538,18.461538461538,0,0,0,0,0,0,0,4800,600,4500,600,0,
URB2108,TML-4,2,Type,Type2,Cybran,Chassis,0,511.202365797,48,5.7692307692308,564.97159656623,960,0,0,960,240,15,0,1500,850,5100,850,0,
URB2109,Scuttle,1,Type,Type2,Cybran,Chassis,0,0,0,6.25,6.25,0,100,0,100,45,24,0,1625,450,3600,450,0,
URB2204,Sky Web,2,Type,Type2,Cybran,Chassis,0,0,0,13.461538461538,13.461538461538,0,0,152,152,44,30,0,3500,560,5600,560,0,
URB2205,Tentacle,2,Type,Type2,Cybran,Chassis,0,0,0,23.461538461538,23.461538461538,0,200,0,200,60,30,0,6100,1280,9000,1280,0,
URB2301,Cerberus,2,Type,Type2,Cybran,Chassis,0,7.0587535974876,7.5,7.7884615384615,22.347215135949,150,0,0,150,44,30,0,2025,550,5000,550,0,
URB2302,Disruptor,3,Type,Type2,Cybran,Chassis,0,868.41244916459,21.25,55.769230769231,945.43167993382,425,0,0,425,850,32,0,14500,34500,660000,34500,0,
URB2303,Gunther,2,Type,Type2,Cybran,Chassis,0,33.023408643217,6.6666666666667,7.6923076923077,47.382383002191,133.33333333333,0,0,133.33333333333,125,30,0,2000,2000,18000,2000,0,
URB2304,Myrmidon,3,Type,Type2,Cybran,Chassis,0,0,0,14.807692307692,14.807692307692,0,0,440,440,55,36,0,3850,950,10500,950,0,
URB2305,Liberator,3,Type,Type2,Cybran,Chassis,0,0,0,15.384615384615,15.384615384615,0,0,0,0,20000,10,0,4000,75000,1000000,75000,0,
URB3101,Basic Radar System,1,Type,Type2,Cybran,Chassis,0,0,0,0.038461538461538,0.038461538461538,0,0,0,0,0,26,0,10,80,720,80,0,
URB3102,Basic Sonar System,1,Type,Type2,Cybran,Chassis,0,0,0,1.5384615384615,1.5384615384615,0,0,0,0,0,28,0,400,64,544,64,0,
URB3104,Omni Sensor Array,3,Type,Type2,Cybran,Chassis,0,0,0,0.26923076923077,0.26923076923077,0,0,0,0,0,46,0,70,2400,30000,2400,0,
URB3105,Advanced Energy Storage,3,Type,Type2,Cybran,Chassis,0,0,0,11.538461538462,11.538461538462,0,0,0,0,0,0,0,3000,1500,19200,1500,0,
URB3106,Advanced Mass Storage,3,Type,Type2,Cybran,Chassis,0,0,0,36.923076923077,36.923076923077,0,0,0,0,0,0,0,9600,1800,13500,1800,0,
URB3201,Improved Radar System,2,Type,Type2,Cybran,Chassis,0,0,0,0.19230769230769,0.19230769230769,0,0,0,0,0,36,0,50,180,3600,180,0,
URB3202,Flood,2,Type,Type2,Cybran,Chassis,0,0,0,2.4038461538462,2.4038461538462,0,0,0,0,0,30,0,625,120,3600,120,0,
URB3304,Sky Net,3,Type,Type2,Cybran,Chassis,0,0,0,17.307692307692,17.307692307692,0,0,280,280,50,30,0,4500,1100,10600,1100,0,MuzzleSalvoSize_Overridden,
URB4201,Zapper,2,Type,Type2,Cybran,Chassis,0,0,0,3.6538461538462,3.6538461538462,0,0,0,4.4444444444444,30,28,0,950,280,3200,280,0,
URB4202,ED1,2,Type,Type2,Cybran,Chassis,0,0,0,1.9230769230769,1.9230769230769,0,0,0,0,0,0,0,500,202,2000,202,0,
URB4203,Twilight,2,Type,Type2,Cybran,Chassis,0,0,0,0.57692307692308,0.57692307692308,0,0,0,0,0,0,0,150,320,4000,320,0,
URB4204,ED2,2,Type,Type2,Cybran,Chassis,0,0,0,1.9230769230769,1.9230769230769,0,0,0,0,0,0,0,500,562,3000,562,0,
URB4205,ED3,2,Type,Type2,Cybran,Chassis,0,0,0,1.9230769230769,1.9230769230769,0,0,0,0,0,0,0,500,960,7500,960,0,
URB4206,ED4,2,Type,Type2,Cybran,Chassis,0,0,0,2.1153846153846,2.1153846153846,0,0,0,0,0,0,0,550,1495,15000,1495,0,
URB4207,ED5,3,Type,Type2,Cybran,Chassis,0,0,0,2.2115384615385,2.2115384615385,0,0,0,0,0,0,0,575,2125,19000,2125,0,
URB4302,Guardian,3,Type,Type2,Cybran,Chassis,0,0,0,14.615384615385,14.615384615385,0,0,100,117.64705882353,100,10,0,3800,7500,105000,7500,0,
URB5101,Wall Section,1,Type,Type2,Cybran,Chassis,0,0,0,15.384615384615,15.384615384615,0,0,0,0,0,0,0,4000,2,10,2,0,
URB5102,Cybran Transport Beacon,0,Type,Type2,Cybran,Chassis,0,0,0,0.038461538461538,0.038461538461538,0,0,0,0,0,0,0,10,5,50,5,0,
URB5103,Quantum Gate Beacon,3,Type,Type2,Cybran,Chassis,0,0,0,0.038461538461538,0.038461538461538,0,0,0,0,0,0,0,10,5,50,5,0,
URB5202,Air Staging Facility,2,Type,Type2,Cybran,Chassis,0,0,0,3.6538461538462,3.6538461538462,0,0,0,0,0,0,0,950,175,2100,175,0,
URL0001,Armored Command Unit,0,Type,Type2,Cybran,Chassis,0,0,380.75757575758,40.384615384615,421.14219114219,7615.1515151515,250,0,7865.1515151515,60,26,0,10500,18000,5000000,18000,1.7,
URL0101,Mole,1,Type,Type2,Cybran,Chassis,0,0,0,0.076923076923077,0.076923076923077,0,0,0,0,0,28,0,20,10,80,10,5,
URL0103,Medusa,1,Type,Type2,Cybran,Chassis,0,0.81732936391961,1.5,0.38461538461538,2.701944748535,30,0,0,30,36,18,0,100,40,480,40,2.8,
URL0104,Sky Slammer,1,Type,Type2,Cybran,Chassis,0,0,0.5,0.76923076923077,1.2692307692308,10,0,24,34,38,20,0,200,36,180,36,3,
URL0105,T1 Engineer,1,Type,Type2,Cybran,Chassis,0,0,0,0.55769230769231,0.55769230769231,0,0,0,0,0,18,0,145,65,300,65,1.7,
URL0106,Hunter,1,Type,Type2,Cybran,Chassis,0.41525904387325,0,0.75,0.28846153846154,1.4537205823348,15,0,0,15,18,18,0,75,25,120,25,4,
URL0107,Mantis,1,Type,Type2,Cybran,Chassis,0.087491393274123,0,1.2,0.92307692307692,2.210568316351,24,0,0,24,20,20,0,240,72,400,72,3.2,
URL0111,Viper,2,Type,Type2,Cybran,Chassis,0,7.5053201461856,3.030303030303,2.8846153846154,13.420238561104,60.606060606061,0,0,60.606060606061,75,21,0,750,200,1600,200,3,
URL0202,Rhino,2,Type,Type2,Cybran,Chassis,0,0,7.2,4.0384615384615,11.238461538462,144,0,0,144,25,22,0,1050,265,1325,265,2.9,MuzzleSalvoSize_Overridden,
URL0203,Wagner,2,Type,Type2,Cybran,Chassis,0,0.69349158150755,3.25,4.8076923076923,8.7511838891999,65,20,0,85,38,21,0,1250,475,2850,475,2.9,
URL0205,Banger,2,Type,Type2,Cybran,Chassis,0,0,0,3.8461538461538,3.8461538461538,0,0,150,150,40,24,0,1000,200,800,200,2.9,
URL0208,T2 Engineer,2,Type,Type2,Cybran,Chassis,0,0,0,2.7307692307692,2.7307692307692,0,0,0,0,0,20,0,710,240,1450,240,2.2,
URL0301,Support Armored Command Unit,3,Type,Type2,Cybran,Chassis,0,2.4767556482413,10,136.53846153846,149.0152171867,200,0,860,860,60,33,0,35500,9000,114000,9000,2.4,
URL0303,Loyalist,3,Type,Type2,Cybran,Chassis,4.7709994182384,0,10.544480519481,11.538461538462,26.85394147618,210.88961038961,0,0.5,210.88961038961,25,28,0,3000,600,6600,600,3.8,
URL0304,Trebuchet,3,Type,Type2,Cybran,Chassis,0,15.930492329488,4.8,3.3653846153846,24.095876944872,96,0,0,96,92,28,0,875,500,8900,500,2.8,
URL0306,Deceiver,2,Type,Type2,Cybran,Chassis,0,0,0,1.7307692307692,1.7307692307692,0,0,0,0,0,20,0,450,80,800,80,3,
URL0307,Deviator,3,Type,Type2,Cybran,Chassis,0,0,0,2.6730769230769,2.6730769230769,0,0,0,0,0,28,0,695,160,1600,160,3.4,
URL0309,T3 Engineer,3,Type,Type2,Cybran,Chassis,0,0,0,5.4807692307692,5.4807692307692,0,0,0,0,0,28,0,1425,625,4400,625,2.6,
URL0401,Scathis,4,Type,Type2,Cybran,Chassis,0,10222.808938116,65,67.307692307692,10355.116630423,1300,0,0,1300,3200,26,0,17500,299700,5994000,299700,2.5,
URL0402,Monkeylord,4,Type,Type2,Cybran,Chassis,47.820591503839,121.00720452836,171.42857142857,178.84615384615,519.10252130692,3428.5714285714,200,400,4028.5714285714,55,36,0,46500,17500,475000,17500,3.5,MuzzleSalvoSize_Overridden,
URM0004,Wall Section,2,Type,Type2,Cybran,Chassis,0,0,0,23.076923076923,23.076923076923,0,0,0,0,0,0,0,6000,20,100,20,0,
URS0103,Trident Class,1,Type,Type2,Cybran,Chassis,2.1855116999685,1.9318694056282,3,7.3076923076923,14.425073413289,60,0,72,132,44,32,0,1900,400,3500,400,4.4,
URS0201,Salem Class,2,Type,Type2,Cybran,Chassis,7.5663157084713,16.346587278392,11,27.5,62.412902986864,220,61.976470588235,72,353.97647058824,55,32,0,7150,2250,15000,2250,4.3,MuzzleSalvoSize_Overridden,
URS0202,Siren Class,2,Type,Type2,Cybran,Chassis,9.9737797975304,21.547774139699,14.5,12.5,58.521553937229,290,0,461.53846153846,753.76068376068,60,36,0,3250,1200,13000,1200,4.3,
URS0203,Sliver,1,Type,Type2,Cybran,Chassis,0.55367872516433,0.24767556482413,1,2.0769230769231,3.8782773669115,20,60,0,80,32,24,0,540,390,3600,390,4,
URS0302,Galaxy Class,3,Type,Type2,Cybran,Chassis,2.9750307255298,36.841740267589,8.75,153.84615384615,202.41292483927,175,120,240,537.66666666667,110,36,0,40000,9000,54000,9000,3.6,
URS0303,Command Class,3,Type,Type2,Cybran,Chassis,0,0,0,92.307692307692,92.307692307692,0,0,480,483.07692307692,50,40,0,24000,6000,40000,6000,4.8,
URS0304,Plan B,3,Type,Type2,Cybran,Chassis,9.6788072510914,130.02967153267,15,14.423076923077,169.13155570683,300,120,0,420,1536,36,0,3750,10000,400000,10000,4.2,
URS0305,Flood XR,3,Type,Type2,Cybran,Chassis,0,0,0,3.6538461538462,3.6538461538462,0,0,0,0,0,32,0,950,400,12000,400,4,
XAA0202,Swift Wind,2,Type,Type2,Aeon,Chassis,0,4.4581601668343,9,5.3846153846154,18.84277555145,180,0,180,180,35,32,0,1400,250,14000,250,0.5,
XAA0305,Restorer,3,Type,Type2,Aeon,Chassis,0,3.2247358540101,9.3,17.307692307692,29.832428161702,186,0,120,306,38,32,0,4500,2250,92500,2250,1,
XAA0306,Solace,3,Type,Type2,Aeon,Chassis,0,0,0,13.076923076923,13.076923076923,0,200,0,200,32,32,0,3400,1980,66000,1980,0.5,
XAB1401,Paragon,4,Type,Type2,Aeon,Chassis,0,0,0,55.961538461538,55.961538461538,0,0,0,0,168,0,0,14550,145938,1828125,145938,0,
XAB2307,Salvation,4,Type,Type2,Aeon,Chassis,0,196.15904734071,1.6,57.692307692308,255.45135503302,32,0,0,32,2500,28,0,15000,299700,5994000,299700,0,
XAB3301,Eye of Rhianne,3,Type,Type2,Aeon,Chassis,0,0,0,4.6153846153846,4.6153846153846,0,0,0,0,0,10,0,1200,3000,51000,3000,0,
XAL0203,Blaze,2,Type,Type2,Aeon,Chassis,1.3600140459565,0,4,3.4230769230769,8.7830909690334,80,0,0,80,24,23,0,890,250,1900,250,3.6,
XAL0305,Sprite Striker,3,Type,Type2,Aeon,Chassis,1.9526741530734,15.60356058392,7,2.2692307692308,26.825465506224,140,0,0,140,70,32,0,590,720,14400,720,3.5,
XAS0204,Vesper,4,Type,Type2,Aeon,Chassis,0,0,0,6.9230769230769,6.9230769230769,0,123.21212121212,0,123.21212121212,45,28,0,1800,1080,12000,1080,4,
XAS0306,Torrent Class,3,Type,Type2,Aeon,Chassis,4.0082162240704,238.38773114322,27.5,80.769230769231,350.66517813652,550,8,0,558,200,36,0,21000,7600,51000,7600,3.3,
XEA0002,Intelligence Satellite,3,Type,Type2,UEF,Chassis,0,0,0,3.8461538461538,3.8461538461538,0,0,0,0,0,50,0,1000,0,0,0,2,
